,Date,Home_Team_Name,Vistor_Team_Name,Home_Points,Away_Points
1877,2017-02-15,Clippers,Hawks,99.0,84.0
1878,2017-02-15,Cavaliers,Pacers,113.0,104.0
1879,2017-02-15,Raptors,Hornets,90.0,85.0
1880,2017-02-15,Jazz,Trail Blazers,111.0,88.0
1881,2017-02-15,Rockets,Heat,109.0,117.0
1882,2017-02-15,Pistons,Mavericks,98.0,91.0
1883,2017-02-15,Nuggets,Timberwolves,99.0,112.0
1884,2017-02-15,Thunder,Knicks,116.0,105.0
1885,2017-02-15,Grizzlies,Pelicans,91.0,95.0
1886,2017-02-15,Magic,Spurs,79.0,107.0
1887,2017-02-15,Warriors,Kings,109.0,86.0
1888,2017-02-15,Celtics,76ers,116.0,108.0
1889,2017-02-15,Nets,Bucks,125.0,129.0
1890,2017-02-15,Suns,Lakers,137.0,101.0
1891,2017-02-16,Pacers,Wizards,98.0,111.0
1892,2017-02-16,Bulls,Celtics,104.0,103.0
1893,2017-02-23,Warriors,Clippers,123.0,113.0
1894,2017-02-23,Pistons,Hornets,114.0,108.0
1895,2017-02-23,Kings,Nuggets,116.0,100.0
1896,2017-02-23,Pelicans,Rockets,99.0,129.0
1897,2017-02-23,Cavaliers,Knicks,119.0,104.0
1898,2017-02-23,Magic,Trail Blazers,103.0,112.0
1899,2017-02-24,Clippers,Spurs,97.0,105.0
1900,2017-02-24,Raptors,Celtics,107.0,97.0
1901,2017-02-24,Bucks,Jazz,95.0,109.0
1902,2017-02-24,Pacers,Grizzlies,102.0,92.0
1903,2017-02-24,Hawks,Heat,90.0,108.0
1904,2017-02-24,76ers,Wizards,120.0,112.0
1905,2017-02-24,Timberwolves,Mavericks,97.0,84.0
1906,2017-02-24,Thunder,Lakers,110.0,93.0
1907,2017-02-24,Bulls,Suns,128.0,121.0
1908,2017-02-24,Nuggets,Nets,129.0,109.0
1909,2017-02-25,Heat,Pacers,113.0,95.0
1910,2017-02-25,Cavaliers,Bulls,99.0,117.0
1911,2017-02-25,Kings,Hornets,85.0,99.0
1912,2017-02-25,Rockets,Timberwolves,142.0,130.0
1913,2017-02-25,Magic,Hawks,105.0,86.0
1914,2017-02-25,Mavericks,Pelicans,96.0,83.0
1915,2017-02-25,Knicks,76ers,110.0,109.0
1916,2017-02-25,Warriors,Nets,112.0,95.0
1917,2017-02-26,Wizards,Jazz,92.0,102.0
1918,2017-02-26,Pistons,Celtics,98.0,104.0
1919,2017-02-26,Nuggets,Grizzlies,98.0,105.0
1920,2017-02-26,Clippers,Hornets,124.0,121.0
1921,2017-02-26,Raptors,Trail Blazers,112.0,106.0
1922,2017-02-26,Thunder,Pelicans,118.0,110.0
1923,2017-02-26,Lakers,Spurs,98.0,119.0
1924,2017-02-26,Bucks,Suns,100.0,96.0
1925,2017-02-27,Celtics,Hawks,98.0,114.0
1926,2017-02-27,Mavericks,Heat,96.0,89.0
1927,2017-02-27,Rockets,Pacers,108.0,117.0
1928,2017-02-27,Cavaliers,Bucks,102.0,95.0
1929,2017-02-27,Knicks,Raptors,91.0,92.0
1930,2017-02-27,Kings,Timberwolves,88.0,102.0
1931,2017-02-27,76ers,Warriors,108.0,119.0
1932,2017-02-28,Thunder,Jazz,109.0,106.0
1933,2017-02-28,Wizards,Warriors,112.0,108.0
1934,2017-02-28,Pistons,Trail Blazers,120.0,113.0
1935,2017-02-28,Bulls,Nuggets,107.0,125.0
1936,2017-02-28,Lakers,Hornets,104.0,109.0
1937,2017-02-28,Grizzlies,Suns,130.0,112.0
1938,2017-03-01,Clippers,Rockets,103.0,122.0
1939,2017-03-01,Celtics,Cavaliers,103.0,99.0
1940,2017-03-01,Raptors,Wizards,96.0,105.0
1941,2017-03-01,Jazz,Timberwolves,80.0,107.0
1942,2017-03-01,Bucks,Nuggets,98.0,110.0
1943,2017-03-01,Pelicans,Pistons,109.0,86.0
1944,2017-03-01,Spurs,Pacers,100.0,99.0
1945,2017-03-01,Hawks,Mavericks,100.0,95.0
1946,2017-03-01,Heat,76ers,125.0,98.0
1947,2017-03-01,Magic,Knicks,90.0,101.0
1948,2017-03-01,Kings,Nets,100.0,109.0
1949,2017-03-02,Trail Blazers,Thunder,114.0,109.0
1950,2017-03-02,Bulls,Warriors,94.0,87.0
1951,2017-03-02,Suns,Hornets,120.0,103.0
1952,2017-03-03,Hawks,Cavaliers,130.0,135.0
1953,2017-03-03,Wizards,Raptors,106.0,114.0
1954,2017-03-03,Bucks,Clippers,112.0,101.0
1955,2017-03-03,Mavericks,Grizzlies,104.0,100.0
1956,2017-03-03,Pelicans,Spurs,98.0,101.0
1957,2017-03-03,Suns,Thunder,118.0,111.0
1958,2017-03-03,Lakers,Celtics,95.0,115.0
1959,2017-03-03,Magic,Heat,110.0,99.0
1960,2017-03-03,76ers,Knicks,105.0,102.0
1961,2017-03-03,Jazz,Nets,112.0,97.0
1962,2017-03-04,Heat,Cavaliers,120.0,92.0
1963,2017-03-04,Rockets,Grizzlies,123.0,108.0
1964,2017-03-04,Bulls,Clippers,91.0,101.0
1965,2017-03-04,Bucks,Raptors,101.0,94.0
1966,2017-03-04,Nuggets,Hornets,102.0,112.0
1967,2017-03-04,Spurs,Timberwolves,97.0,90.0
1968,2017-03-04,76ers,Pistons,106.0,136.0
1969,2017-03-04,Trail Blazers,Nets,130.0,116.0
1970,2017-03-05,Hawks,Pacers,96.0,97.0
1971,2017-03-05,Mavericks,Thunder,104.0,89.0
1972,2017-03-05,Kings,Jazz,109.0,110.0
1973,2017-03-05,Suns,Celtics,109.0,106.0
1974,2017-03-05,Knicks,Warriors,105.0,112.0
1975,2017-03-05,Wizards,Magic,115.0,114.0
1976,2017-03-05,Lakers,Pelicans,97.0,105.0
1977,2017-03-06,Spurs,Rockets,112.0,110.0
1978,2017-03-06,Clippers,Celtics,116.0,102.0
1979,2017-03-06,Cavaliers,Heat,98.0,106.0
1980,2017-03-06,Hawks,Warriors,111.0,119.0
1981,2017-03-06,Hornets,Pacers,100.0,88.0
1982,2017-03-06,Pistons,Bulls,109.0,95.0
1983,2017-03-06,Jazz,Pelicans,88.0,83.0
1984,2017-03-06,Nuggets,Kings,108.0,96.0
1985,2017-03-06,76ers,Bucks,98.0,112.0
1986,2017-03-06,Magic,Knicks,105.0,113.0
1987,2017-03-06,Grizzlies,Nets,109.0,122.0
1988,2017-03-07,Thunder,Trail Blazers,121.0,126.0
1989,2017-03-07,Suns,Wizards,127.0,131.0
1990,2017-03-07,Mavericks,Lakers,122.0,111.0
1991,2017-03-08,Rockets,Jazz,108.0,115.0
1992,2017-03-08,Nuggets,Wizards,113.0,123.0
1993,2017-03-08,Timberwolves,Clippers,107.0,91.0
1994,2017-03-08,Heat,Hornets,108.0,101.0
1995,2017-03-08,Warriors,Celtics,86.0,99.0
1996,2017-03-08,Pacers,Pistons,115.0,98.0
1997,2017-03-08,Pelicans,Raptors,87.0,94.0
1998,2017-03-08,Bucks,Knicks,104.0,93.0
1999,2017-03-08,Magic,Bulls,98.0,91.0
2000,2017-03-08,Spurs,Kings,114.0,104.0
2001,2017-03-08,Hawks,Nets,110.0,105.0
2002,2017-03-09,Grizzlies,Clippers,98.0,114.0
2003,2017-03-09,Thunder,Spurs,102.0,92.0
2004,2017-03-09,Pistons,Cavaliers,106.0,101.0
2005,2017-03-09,Trail Blazers,76ers,114.0,108.0
2006,2017-03-09,Suns,Lakers,110.0,122.0
2007,2017-03-10,Hawks,Raptors,105.0,99.0
2008,2017-03-10,Nuggets,Celtics,119.0,99.0
2009,2017-03-10,Bulls,Rockets,94.0,115.0
2010,2017-03-10,Timberwolves,Warriors,103.0,102.0
2011,2017-03-10,Bucks,Pacers,99.0,85.0
2012,2017-03-10,Kings,Wizards,122.0,130.0
2013,2017-03-10,Hornets,Magic,121.0,81.0
2014,2017-03-10,Mavericks,Nets,105.0,96.0
2015,2017-03-11,Spurs,Warriors,107.0,85.0
2016,2017-03-11,Thunder,Jazz,112.0,104.0
2017,2017-03-11,Heat,Raptors,104.0,89.0
2018,2017-03-11,Trail Blazers,Wizards,124.0,125.0
2019,2017-03-11,Grizzlies,Hawks,90.0,107.0
2020,2017-03-11,Bucks,Timberwolves,102.0,95.0
2021,2017-03-11,Kings,Nuggets,92.0,105.0
2022,2017-03-11,Magic,Cavaliers,104.0,116.0
2023,2017-03-11,Hornets,Pelicans,122.0,125.0
2024,2017-03-11,Pistons,Knicks,112.0,92.0
2025,2017-03-11,Clippers,76ers,112.0,100.0
2026,2017-03-11,Mavericks,Suns,98.0,100.0
2027,2017-03-12,Rockets,Cavaliers,117.0,112.0
2028,2017-03-12,Pacers,Heat,102.0,98.0
2029,2017-03-12,Celtics,Bulls,100.0,80.0
2030,2017-03-12,Suns,Trail Blazers,101.0,110.0
2031,2017-03-12,Nets,Knicks,120.0,112.0
2032,2017-03-12,Lakers,76ers,116.0,118.0
2033,2017-03-13,Jazz,Clippers,114.0,108.0
2034,2017-03-13,Timberwolves,Wizards,119.0,104.0
2035,2017-03-13,Grizzlies,Bucks,113.0,93.0
2036,2017-03-13,Spurs,Hawks,107.0,99.0
2037,2017-03-13,Raptors,Mavericks,100.0,78.0
2038,2017-03-13,Hornets,Bulls,109.0,115.0
2039,2017-03-13,Nuggets,Lakers,129.0,101.0
2040,2017-03-13,Kings,Magic,120.0,115.0
2041,2017-03-14,Cavaliers,Pistons,128.0,96.0
2042,2017-03-14,Knicks,Pacers,87.0,81.0
2043,2017-03-14,Pelicans,Trail Blazers,100.0,77.0
2044,2017-03-14,Nets,Thunder,104.0,122.0
2045,2017-03-14,Warriors,76ers,106.0,104.0
2046,2017-03-15,Pistons,Jazz,83.0,97.0
2047,2017-03-15,Celtics,Timberwolves,117.0,104.0
2048,2017-03-15,Bulls,Grizzlies,91.0,98.0
2049,2017-03-15,Clippers,Bucks,96.0,97.0
2050,2017-03-15,Pacers,Hornets,98.0,77.0
2051,2017-03-15,Wizards,Mavericks,107.0,112.0
2052,2017-03-15,Heat,Pelicans,120.0,112.0
2053,2017-03-15,Spurs,Trail Blazers,106.0,110.0
2054,2017-03-15,Suns,Kings,101.0,107.0
2055,2017-03-15,Rockets,Lakers,139.0,100.0
2056,2017-03-16,Cavaliers,Jazz,91.0,83.0
2057,2017-03-16,Nuggets,Clippers,129.0,114.0
2058,2017-03-16,Raptors,Thunder,102.0,123.0
2059,2017-03-16,Hawks,Grizzlies,91.0,103.0
2060,2017-03-16,Warriors,Magic,122.0,92.0
2061,2017-03-16,Knicks,Nets,110.0,121.0
2062,2017-03-17,Pistons,Raptors,75.0,87.0
2063,2017-03-17,Heat,Timberwolves,123.0,105.0
2064,2017-03-17,Pelicans,Rockets,128.0,112.0
2065,2017-03-17,Wizards,Bulls,112.0,107.0
2066,2017-03-17,Lakers,Bucks,103.0,107.0
2067,2017-03-17,76ers,Mavericks,116.0,74.0
2068,2017-03-17,Nets,Celtics,95.0,98.0
2069,2017-03-17,Suns,Magic,103.0,109.0
2070,2017-03-18,Clippers,Cavaliers,108.0,78.0
2071,2017-03-18,Grizzlies,Spurs,104.0,96.0
2072,2017-03-18,Nuggets,Rockets,105.0,109.0
2073,2017-03-18,Hornets,Wizards,98.0,93.0
2074,2017-03-18,Bulls,Jazz,95.0,86.0
2075,2017-03-18,Hawks,Trail Blazers,97.0,113.0
2076,2017-03-18,Warriors,Bucks,117.0,92.0
2077,2017-03-18,Thunder,Kings,110.0,94.0
2078,2017-03-19,Heat,Trail Blazers,104.0,115.0
2079,2017-03-19,Raptors,Pacers,116.0,91.0
2080,2017-03-19,76ers,Celtics,105.0,99.0
2081,2017-03-19,Pelicans,Timberwolves,123.0,109.0
2082,2017-03-19,Lakers,Cavaliers,120.0,125.0
2083,2017-03-19,Spurs,Kings,118.0,102.0
2084,2017-03-19,Nets,Mavericks,104.0,111.0
2085,2017-03-19,Pistons,Suns,112.0,95.0
2086,2017-03-20,Thunder,Warriors,95.0,111.0
2087,2017-03-20,Celtics,Wizards,110.0,102.0
2088,2017-03-20,Pacers,Jazz,107.0,100.0
2089,2017-03-20,Rockets,Nuggets,125.0,124.0
2090,2017-03-20,Hornets,Hawks,105.0,90.0
2091,2017-03-20,Clippers,Knicks,114.0,105.0
2092,2017-03-20,Magic,76ers,112.0,109.0
2093,2017-03-21,Pelicans,Grizzlies,95.0,82.0
2094,2017-03-21,Timberwolves,Spurs,93.0,100.0
2095,2017-03-21,Trail Blazers,Bucks,90.0,93.0
2096,2017-03-21,Raptors,Bulls,122.0,120.0
2097,2017-03-21,Mavericks,Warriors,87.0,112.0
2098,2017-03-21,Lakers,Clippers,109.0,133.0
2099,2017-03-21,Heat,Suns,112.0,97.0
2100,2017-03-21,Nets,Pistons,98.0,96.0
2101,2017-03-22,Nuggets,Cavaliers,126.0,113.0
2102,2017-03-22,Celtics,Pacers,109.0,100.0
2103,2017-03-22,Wizards,Hawks,104.0,100.0
2104,2017-03-22,Kings,Bucks,98.0,116.0
2105,2017-03-22,Bulls,Pistons,117.0,95.0
2106,2017-03-22,Magic,Hornets,102.0,109.0
2107,2017-03-22,Jazz,Knicks,108.0,101.0
2108,2017-03-22,Thunder,76ers,122.0,97.0
2109,2017-03-23,Heat,Raptors,84.0,101.0
2110,2017-03-23,Spurs,Grizzlies,97.0,90.0
2111,2017-03-23,Mavericks,Clippers,97.0,95.0
2112,2017-03-23,Trail Blazers,Knicks,110.0,95.0
2113,2017-03-23,Nets,Suns,126.0,98.0
2114,2017-03-24,Hornets,Cavaliers,105.0,112.0
2115,2017-03-24,Pacers,Nuggets,117.0,125.0
2116,2017-03-24,Bucks,Hawks,100.0,97.0
2117,2017-03-24,Rockets,Pelicans,117.0,107.0
2118,2017-03-24,Magic,Pistons,115.0,87.0
2119,2017-03-24,Lakers,Timberwolves,130.0,119.0
2120,2017-03-24,Warriors,Kings,114.0,100.0
2121,2017-03-24,Celtics,Suns,130.0,120.0
2122,2017-03-24,Bulls,76ers,107.0,117.0
2123,2017-03-24,Wizards,Nets,129.0,108.0
2124,2017-03-25,Clippers,Jazz,108.0,95.0
2125,2017-03-25,Cavaliers,Wizards,115.0,127.0
2126,2017-03-25,Mavericks,Raptors,86.0,94.0
2127,2017-03-25,Trail Blazers,Timberwolves,112.0,100.0
2128,2017-03-25,Spurs,Knicks,106.0,98.0
2129,2017-03-26,Rockets,Thunder,137.0,125.0
2130,2017-03-26,Celtics,Heat,112.0,108.0
2131,2017-03-26,Warriors,Grizzlies,106.0,94.0
2132,2017-03-26,Bucks,Bulls,94.0,109.0
2133,2017-03-26,Nuggets,Pelicans,90.0,115.0
2134,2017-03-26,Clippers,Kings,97.0,98.0
2135,2017-03-26,Lakers,Trail Blazers,81.0,97.0
2136,2017-03-26,Pacers,76ers,107.0,94.0
2137,2017-03-26,Hornets,Suns,120.0,106.0
2138,2017-03-26,Hawks,Nets,92.0,107.0
2139,2017-03-27,Spurs,Cavaliers,103.0,74.0
2140,2017-03-27,Mavericks,Thunder,91.0,92.0
2141,2017-03-27,Jazz,Pelicans,108.0,100.0
2142,2017-03-27,Kings,Grizzlies,91.0,90.0
2143,2017-03-27,Knicks,Pistons,109.0,95.0
2144,2017-03-27,Raptors,Magic,131.0,112.0
2145,2017-03-28,Rockets,Warriors,106.0,113.0
2146,2017-03-28,Trail Blazers,Nuggets,122.0,113.0
2147,2017-03-28,Hornets,Bucks,108.0,118.0
2148,2017-03-28,Pistons,Heat,96.0,97.0
2149,2017-03-28,Pacers,Timberwolves,114.0,115.0
2150,2017-03-28,Lakers,Wizards,108.0,119.0
2151,2017-03-28,Nets,76ers,101.0,106.0
2152,2017-03-28,Hawks,Suns,95.0,91.0
2153,2017-03-29,Spurs,Warriors,98.0,110.0
2154,2017-03-29,Clippers,Wizards,133.0,124.0
2155,2017-03-29,Celtics,Bucks,100.0,103.0
2156,2017-03-29,Raptors,Hornets,106.0,110.0
2157,2017-03-29,Grizzlies,Pacers,110.0,97.0
2158,2017-03-29,Kings,Jazz,82.0,112.0
2159,2017-03-29,Knicks,Heat,88.0,105.0
2160,2017-03-29,Magic,Thunder,106.0,114.0
2161,2017-03-29,76ers,Hawks,92.0,99.0
2162,2017-03-29,Pelicans,Mavericks,121.0,118.0
2163,2017-03-30,Trail Blazers,Rockets,117.0,107.0
2164,2017-03-30,Bulls,Cavaliers,99.0,93.0
2165,2017-03-30,Suns,Clippers,118.0,124.0
2166,2017-03-30,Timberwolves,Lakers,119.0,104.0
2167,2017-03-30,Pistons,Nets,90.0,89.0
2168,2017-03-31,Thunder,Spurs,95.0,100.0
2169,2017-03-31,Jazz,Wizards,95.0,88.0
2170,2017-03-31,Warriors,Rockets,107.0,98.0
2171,2017-03-31,Hornets,Nuggets,122.0,114.0
2172,2017-03-31,Raptors,Pacers,111.0,100.0
2173,2017-03-31,Bucks,Pistons,108.0,105.0
2174,2017-03-31,Grizzlies,Mavericks,99.0,90.0
2175,2017-03-31,Heat,Knicks,94.0,98.0
2176,2017-03-31,Cavaliers,76ers,122.0,105.0
2177,2017-03-31,Celtics,Magic,117.0,116.0
2178,2017-03-31,Pelicans,Kings,117.0,89.0
2179,2017-11-01,Jazz,Trail Blazers,112.0,103.0
2180,2017-11-01,Knicks,Rockets,97.0,119.0
2181,2017-11-01,Grizzlies,Magic,99.0,101.0
2182,2017-11-01,Hornets,Bucks,126.0,121.0
2183,2017-11-01,Pelicans,Timberwolves,98.0,104.0
2184,2017-11-01,Nuggets,Raptors,129.0,111.0
2185,2017-11-01,Cavaliers,Pacers,107.0,124.0
2186,2017-11-01,Wizards,Suns,116.0,122.0
2187,2017-11-01,Clippers,Mavericks,119.0,98.0
2188,2017-11-01,Celtics,Kings,113.0,86.0
2189,2017-11-01,Heat,Bulls,97.0,91.0
2190,2017-11-01,76ers,Hawks,119.0,109.0
2191,2017-11-02,Spurs,Warriors,92.0,112.0
2192,2017-11-02,Trail Blazers,Lakers,113.0,110.0
2193,2017-11-03,Thunder,Celtics,94.0,101.0
2194,2017-11-03,Jazz,Raptors,100.0,109.0
2195,2017-11-03,Spurs,Hornets,108.0,101.0
2196,2017-11-03,76ers,Pacers,121.0,110.0
2197,2017-11-03,Nuggets,Heat,95.0,94.0
2198,2017-11-03,Pistons,Bucks,105.0,96.0
2199,2017-11-03,Wizards,Cavaliers,122.0,130.0
2200,2017-11-03,Mavericks,Pelicans,94.0,99.0
2201,2017-11-03,Knicks,Suns,120.0,107.0
2202,2017-11-03,Hawks,Rockets,104.0,119.0
2203,2017-11-03,Lakers,Nets,124.0,112.0
2204,2017-11-03,Magic,Bulls,83.0,105.0
2205,2017-11-04,Nuggets,Warriors,108.0,127.0
2206,2017-11-04,Clippers,Grizzlies,104.0,113.0
2207,2017-11-04,Bulls,Pelicans,90.0,96.0
2208,2017-11-04,Timberwolves,Mavericks,112.0,99.0
2209,2017-11-04,Pistons,Kings,108.0,99.0
2210,2017-11-05,Trail Blazers,Thunder,103.0,99.0
2211,2017-11-05,Timberwolves,Hornets,112.0,94.0
2212,2017-11-05,Rockets,Jazz,137.0,110.0
2213,2017-11-05,Raptors,Wizards,96.0,107.0
2214,2017-11-05,Magic,Celtics,88.0,104.0
2215,2017-11-05,Clippers,Heat,101.0,104.0
2216,2017-11-05,Lakers,Grizzlies,107.0,102.0
2217,2017-11-05,Knicks,Pacers,108.0,101.0
2218,2017-11-05,Spurs,Suns,112.0,95.0
2219,2017-11-05,Cavaliers,Hawks,115.0,117.0
2220,2017-11-06,Warriors,Heat,97.0,80.0
2221,2017-11-06,Hawks,Celtics,107.0,110.0
2222,2017-11-06,Suns,Nets,92.0,98.0
2223,2017-11-07,Spurs,Clippers,120.0,107.0
2224,2017-11-07,Trail Blazers,Grizzlies,97.0,98.0
2225,2017-11-07,Jazz,76ers,97.0,104.0
2226,2017-11-07,Cavaliers,Bucks,124.0,119.0
2227,2017-11-07,Knicks,Hornets,118.0,113.0
2228,2017-11-07,Pacers,Pelicans,112.0,117.0
2229,2017-11-07,Nuggets,Nets,112.0,104.0
2230,2017-11-07,Raptors,Bulls,119.0,114.0
2231,2017-11-07,Wizards,Mavericks,99.0,113.0
2232,2017-11-07,Kings,Thunder,94.0,86.0
2233,2017-11-08,Warriors,Timberwolves,125.0,101.0
2234,2017-11-08,Pistons,Pacers,114.0,97.0
2235,2017-11-08,Magic,Knicks,112.0,99.0
2236,2017-11-08,Celtics,Lakers,107.0,96.0
2237,2017-11-08,Suns,Heat,115.0,126.0
2238,2017-11-09,Nuggets,Thunder,102.0,94.0
2239,2017-11-09,Raptors,Pelicans,122.0,118.0
2240,2017-11-09,Wizards,Lakers,111.0,95.0
2241,2017-11-09,Rockets,Cavaliers,117.0,113.0
2242,2017-11-09,Kings,76ers,109.0,108.0
2243,2017-11-10,Thunder,Clippers,120.0,111.0
2244,2017-11-10,Celtics,Hornets,90.0,87.0
2245,2017-11-10,Spurs,Bucks,87.0,94.0
2246,2017-11-10,Jazz,Heat,74.0,84.0
2247,2017-11-10,Bulls,Pacers,87.0,105.0
2248,2017-11-10,Trail Blazers,Nets,97.0,101.0
2249,2017-11-10,Pistons,Hawks,111.0,104.0
2250,2017-11-10,Suns,Magic,112.0,128.0
2251,2017-11-11,Rockets,Grizzlies,111.0,96.0
2252,2017-11-11,Pelicans,Clippers,111.0,103.0
2253,2017-11-11,Nuggets,Magic,125.0,107.0
2254,2017-11-11,Warriors,76ers,135.0,114.0
2255,2017-11-11,Bucks,Lakers,98.0,90.0
2256,2017-11-11,Mavericks,Cavaliers,104.0,111.0
2257,2017-11-11,Suns,Timberwolves,118.0,110.0
2258,2017-11-11,Spurs,Bulls,133.0,94.0
2259,2017-11-11,Wizards,Hawks,113.0,94.0
2260,2017-11-11,Jazz,Nets,114.0,106.0
2261,2017-11-11,Knicks,Kings,118.0,91.0
2262,2017-11-12,Celtics,Raptors,95.0,94.0
2263,2017-11-12,Pacers,Rockets,95.0,118.0
2264,2017-11-12,Pistons,Heat,112.0,103.0
2265,2017-11-12,Thunder,Mavericks,112.0,99.0
2266,2017-11-13,Trail Blazers,Nuggets,99.0,82.0
2267,2017-11-13,Clippers,76ers,105.0,109.0
2268,2017-11-13,Bucks,Grizzlies,110.0,103.0
2269,2017-11-13,Jazz,Timberwolves,98.0,109.0
2270,2017-11-13,Warriors,Magic,110.0,100.0
2271,2017-11-13,Knicks,Cavaliers,101.0,104.0
2272,2017-11-13,Wizards,Kings,110.0,92.0
2273,2017-11-13,Pelicans,Hawks,106.0,105.0
2274,2017-11-13,Suns,Lakers,93.0,100.0
2275,2017-11-14,Rockets,Raptors,113.0,129.0
2276,2017-11-14,Mavericks,Spurs,91.0,97.0
2277,2017-11-14,Nets,Celtics,102.0,109.0
2278,2017-11-15,Timberwolves,Spurs,98.0,86.0
2279,2017-11-15,Bucks,Pistons,99.0,95.0
2280,2017-11-15,Heat,Wizards,93.0,102.0
2281,2017-11-15,Pelicans,Raptors,116.0,125.0
2282,2017-11-15,Trail Blazers,Magic,99.0,94.0
2283,2017-11-15,Hornets,Cavaliers,107.0,115.0
2284,2017-11-15,Grizzlies,Pacers,113.0,116.0
2285,2017-11-15,Lakers,76ers,109.0,115.0
2286,2017-11-15,Knicks,Jazz,106.0,101.0
2287,2017-11-15,Thunder,Bulls,92.0,79.0
2288,2017-11-15,Hawks,Kings,126.0,80.0
2289,2017-11-16,Celtics,Warriors,92.0,88.0
2290,2017-11-16,Suns,Rockets,116.0,142.0
2291,2017-11-17,Spurs,Thunder,104.0,101.0
2292,2017-11-17,Cavaliers,Clippers,118.0,113.0
2293,2017-11-17,Nuggets,Pelicans,146.0,114.0
2294,2017-11-17,Wizards,Heat,88.0,91.0
2295,2017-11-17,Pacers,Pistons,107.0,100.0
2296,2017-11-17,Raptors,Knicks,107.0,84.0
2297,2017-11-17,Mavericks,Timberwolves,87.0,111.0
2298,2017-11-17,Nets,Jazz,118.0,107.0
2299,2017-11-17,Bulls,Hornets,123.0,120.0
2300,2017-11-17,Kings,Trail Blazers,86.0,82.0
2301,2017-11-17,Lakers,Suns,113.0,122.0
2302,2017-11-18,Grizzlies,Rockets,83.0,105.0
2303,2017-11-18,76ers,Warriors,116.0,124.0
2304,2017-11-18,Hornets,Clippers,102.0,87.0
2305,2017-11-18,Magic,Jazz,85.0,125.0
2306,2017-11-18,Hawks,Celtics,99.0,110.0
2307,2017-11-18,Mavericks,Bucks,111.0,79.0
2308,2017-11-18,Trail Blazers,Kings,102.0,90.0
2309,2017-11-19,Timberwolves,Pistons,97.0,100.0
2310,2017-11-19,Raptors,Wizards,100.0,91.0
2311,2017-11-19,Heat,Pacers,95.0,120.0
2312,2017-11-19,Lakers,Nuggets,127.0,109.0
2313,2017-11-19,Nets,Warriors,111.0,118.0
2314,2017-11-19,Suns,Bulls,113.0,105.0
2315,2017-11-20,Hornets,Timberwolves,118.0,102.0
2316,2017-11-20,Bucks,Wizards,88.0,99.0
2317,2017-11-20,Pelicans,Thunder,114.0,107.0
2318,2017-11-20,Grizzlies,Trail Blazers,92.0,100.0
2319,2017-11-20,Pistons,Cavaliers,88.0,116.0
2320,2017-11-20,Magic,Pacers,97.0,105.0
2321,2017-11-20,Knicks,Clippers,107.0,85.0
2322,2017-11-20,76ers,Jazz,107.0,86.0
2323,2017-11-20,Spurs,Hawks,96.0,85.0
2324,2017-11-20,Kings,Nuggets,98.0,114.0
2325,2017-11-20,Mavericks,Celtics,102.0,110.0
2326,2017-11-21,Lakers,Bulls,103.0,94.0
2327,2017-11-22,Hornets,Wizards,129.0,124.0
2328,2017-11-22,Thunder,Warriors,108.0,91.0
2329,2017-11-22,Pelicans,Spurs,107.0,90.0
2330,2017-11-22,Rockets,Nuggets,125.0,95.0
2331,2017-11-22,76ers,Trail Blazers,101.0,81.0
2332,2017-11-22,Knicks,Raptors,108.0,100.0
2333,2017-11-22,Timberwolves,Magic,124.0,118.0
2334,2017-11-22,Heat,Celtics,104.0,98.0
2335,2017-11-22,Hawks,Clippers,103.0,116.0
2336,2017-11-22,Cavaliers,Nets,119.0,109.0
2337,2017-11-22,Suns,Bucks,107.0,113.0
2338,2017-11-22,Grizzlies,Mavericks,94.0,95.0
2339,2017-11-22,Jazz,Bulls,110.0,80.0
2340,2017-11-22,Kings,Lakers,113.0,102.0
2341,2017-11-24,Thunder,Pistons,98.0,99.0
2342,2017-11-24,Pacers,Raptors,107.0,104.0
2343,2017-11-24,Cavaliers,Hornets,100.0,99.0
2344,2017-11-24,Timberwolves,Heat,97.0,109.0
2345,2017-11-24,Nuggets,Grizzlies,104.0,92.0
2346,2017-11-24,Nets,Trail Blazers,125.0,127.0
2347,2017-11-24,Celtics,Magic,118.0,103.0
2348,2017-11-24,Suns,Pelicans,91.0,115.0
2349,2017-11-24,Hawks,Knicks,116.0,104.0
2350,2017-11-24,Warriors,Bulls,143.0,94.0
2351,2017-11-25,Hornets,Spurs,86.0,106.0
2352,2017-11-25,Pacers,Celtics,98.0,108.0
2353,2017-11-25,Wizards,Trail Blazers,105.0,108.0
2354,2017-11-25,Warriors,Pelicans,110.0,95.0
2355,2017-11-25,Jazz,Bucks,121.0,108.0
2356,2017-11-25,Mavericks,Thunder,97.0,81.0
2357,2017-11-25,Rockets,Knicks,117.0,102.0
2358,2017-11-25,Kings,Clippers,95.0,97.0
2359,2017-11-25,76ers,Magic,130.0,111.0
2360,2017-11-25,Hawks,Raptors,78.0,112.0
2361,2017-11-26,Grizzlies,Nets,88.0,98.0
2362,2017-11-26,Timberwolves,Suns,119.0,108.0
2363,2017-11-26,Bulls,Heat,93.0,100.0
2364,2017-11-27,76ers,Cavaliers,91.0,113.0
2365,2017-11-27,Celtics,Pistons,108.0,118.0
2366,2017-11-27,Knicks,Trail Blazers,91.0,103.0
2367,2017-11-27,Clippers,Lakers,120.0,115.0
